handle,time,tweets
Fender,3/15/2019 13:00,"Fender Next House Day 1! Will we see you there? Here's out schedule. 

RSVP: https://t.co/52BQXL2gji https://t.co/UhrNb8tjpc"
Fender,3/15/2019 1:00,Scenes from Day 1 at the #FenderNext house at #SXSW2019 @culturecollide https://t.co/YqWFIuYpZE
Fender,3/15/2019 0:00,Scenes from Day 1 at the #FenderNext house at #SXSW2019 @culturecollide https://t.co/gxFu55D8JD
Fender,3/14/2019 22:20,@kriiistopher_ The #FenderNext house is 21+
Fender,3/14/2019 21:10,We are currently live on YouTube with our @SheShredsMag panel discussing the New Face of Guitar. Click here to watc… https://t.co/K5NGpLCfrg
Fender,3/14/2019 19:58,Come by our #FenderNext #SXSW2019 house we are giving away free t-shirts and cables! Come find this man for swag! https://t.co/gAvUSSAQv6
Fender,3/14/2019 19:18,We are currently live at the #FenderNext house at #SXSW2019 discussing the power of YouTube and how it is used to c… https://t.co/HiO6pJ04dt
Fender,3/14/2019 18:28,@Revolvermag @TheBetaMachine 🙌
Fender,3/14/2019 18:14,RT @JoshGuerra13: Checking out the @Fender house  #LuckyXMusic https://t.co/SbQWRXOjVA
Fender,3/14/2019 17:37,@culturecollide @StubHub @drmartens @NextLevelTees 🤘
Fender,3/14/2019 17:36,Today at #sxsw2019 you can win a Fender Player Series Strat. Make sure to come by the Fender Next House and post an… https://t.co/mTnP7bVwUW
Fender,3/14/2019 16:22,@MyArtsMusic 😍
Fender,3/14/2019 16:17,See you soon! Who's coming? https://t.co/KJdzmKXC7x
Fender,3/14/2019 13:00,Fender Next House Day 1! Will we see you there? RSVP: https://t.co/34bgZC9zB8 #FenderNext #SXSW2019 https://t.co/2AFDc1WhuR
Fender,3/13/2019 22:29,@JimmyLeeUS Nice tone!
Fender,3/13/2019 21:44,RT @culturecollide: What do you get when you put together thought provoking creator conversations and daytime and evening performances with…
Fender,3/13/2019 21:40,Make sure to set a reminder for our livestreams happening tomorrow and Friday at #SXSW. The first livestream starts… https://t.co/SwGegrNIsD
Fender,3/13/2019 17:09,RT @Icryduringsex: Thursday @sxsw @Fender https://t.co/VAyG23ZT97
Fender,3/13/2019 17:09,@Icryduringsex 🙌
Fender,3/13/2019 17:08,@gary_justin Awesome collection!
Fender,3/13/2019 16:57,RT @DhaniHarrison: Got to mess around on the @Fender American Acoustasonic Telecaster. Watch the full video here https://t.co/xUONoFw4TP ht…
Fender,3/13/2019 15:00,"#DYK on Fender Play Level 5 you’ll be able to play 12-bar blues, arpeggio picking, AND hammer-ons? 😱 It’s time to l… https://t.co/DkuzV9mlkb"
Fender,3/13/2019 13:47,"It's March 13 so we're wishing Adam Clayton from @U2 a wonderful happy birthday.
📷: John Athayde [CC BY 2.0] https://t.co/fvA8akvHJJ"
Fender,3/13/2019 12:00,"Stop by the Fender Next House tomorrow and Friday, at Lustre Pearl (94 Rainey St.). Live music, panels, and giveawa… https://t.co/fh97hqkRFu"
Fender,3/13/2019 0:20,"@mattrfreeman We're sorry, Matt! The Fender Visitor Center is closed for the near future. Keep an eye on this page… https://t.co/jja8PW6wgc"
Fender,3/12/2019 21:39,RT @coxygraham: @Fender Tidepool for me. https://t.co/l4iiBi5a5C
Fender,3/12/2019 16:02,"See how the new Fender American Performer Series helps #CautiousClay explore new sounds, night after night. Watch t… https://t.co/Va6tpuxq51"
Fender,3/12/2019 0:16,"@Bamabuddy5 Unfortunately, the Fender Play app is not available for Fire tablets at this time. Please see this list… https://t.co/UWVi07XM4I"
Fender,3/11/2019 23:28,@MelB4time Cool! 💪
Fender,3/11/2019 23:24,@LouieLively We do it at the end of every month on our Instagram for new music! 🤘
Fender,3/11/2019 21:32,RT @spikey_58: @fender Bassbreaker 15 is absolutely wonderful. Great features but most of all is it’s gorgeous tone. Absolutely love it - d…
Fender,3/11/2019 21:31,"Fender is coming to SXSW! On March 14 &amp; 15, we’ll host thought provoking conversations with creators, film stripped… https://t.co/zhLwXORGoq"
Fender,3/11/2019 19:00,"Check out our guide to Fender Stratocaster single coil pickups. #MusicMonday 

https://t.co/Mjcf61sAmH https://t.co/89OY36mPRI"
Fender,3/11/2019 18:00,Watch @DhaniHarrison explore the captivatingly expressive tones of the all-new American Acoustasonic Telecaster. Wa… https://t.co/mb9tZ32Xjl
Fender,3/11/2019 15:00,Which Squier Contemporary guitar is calling your name:  the Ocean Blue Metallic Stratocaster HSS or the Dark Metall… https://t.co/M6rHUlOWio
Fender,3/10/2019 21:25,And he also brought a sweet sweet Tele to the UK #HearThatTwang 🙌🏼🙌🏼 https://t.co/DNVA9EtrQt
Fender,3/10/2019 21:22,.@ChrisStapleton is rocking the @TheO2 in London for @C2Cfestival with his Jazzmaster and two of his signature ‘62… https://t.co/EC2RFeo4HC
Fender,3/10/2019 19:00,#DYK that different strings can affect your acoustic tone? Find out how here: https://t.co/Ib11gECunD https://t.co/EsxPnjm75e
Fender,3/10/2019 15:00,"Congrats to #FenderPlay member Scott G., who won a Player Jaguar Bass in our weekly Fender Play Giveaway 🙌
Learn ho… https://t.co/dKrqHHJW8r"
Fender,3/9/2019 22:30,RT @aherbreteau44: ⁦@Fender⁩ #Newtoy #MustangBass #Aubergine pairing with #Oldtoy #Jazzmaster https://t.co/fXgULRUKFv
Fender,3/9/2019 20:00,"Thought you knew everything about capos? There's always more you can do with one! 

https://t.co/wqgely1rT3 https://t.co/cIcrZS1hZS"
Fender,3/9/2019 19:51,"RT @mattrfreeman: Welcome back, blue sky @Fender ✌☮🎸☀️💜 https://t.co/6akzCEWSNp"
Fender,3/9/2019 16:00,Check out this beautiful Stratocaster from the #FenderCustomShop crafted by Master Builder Dennis Galuszka!… https://t.co/1968uTUm4F
Fender,3/9/2019 2:23,"RT @CapitolRecords: ROCK ON GIRL 🤘
After sharing takeaways from her journey as an Artist Marketing Manager - Urban at @Fender, Moya Nkruma…"
Fender,3/8/2019 23:20,"RT @GuitarWorld: Behold, @Fender's new Powercaster guitar https://t.co/9IOY28hC65"
Fender,3/8/2019 22:00,Acoustic + Electric = twice the power. 🤘 What does your acoustic-electric setup look like? https://t.co/rDxOZtExnd
Fender,3/8/2019 19:04,@hkhackenbacker @flea333 @FenderGBI We are sorry to hear about your experience. Our Consumer Relations will do thei… https://t.co/myzmGGYeYM
Fender,3/8/2019 18:30,Anyone else customize their amp grille? https://t.co/dQgP38HYpl
Fender,3/8/2019 8:00,Happy #InternationalWomensDay! We are proud to support incredible female artists that continue to elevate the Fende… https://t.co/t9LLXPuatX
Fender,3/7/2019 22:00,"RT @SelcukSamiCingi: #tbt April 2017 worked on #steelydan backtrack using @Fender Hendrix Strat , playing my @TheLarryCarlton transcription…"
Fender,3/7/2019 20:00,"What is a setup and why is it so crucial? #ThursdayThoughts 

https://t.co/0LLbXIRQfK https://t.co/TneLo8RUlD"
Fender,3/7/2019 19:04,"RT @TheBeachBoys: ICYMI @BrianWilsonLive spoke with @Fender about The Beach Boys, their songwriting influences, and more—plus performances…"
Fender,3/7/2019 18:29,RT @aherbreteau44: ⁦@Fender⁩ https://t.co/slTEeDZxMu
Fender,3/7/2019 18:25,Anyone else expand their gear family recently? https://t.co/ixEze1KhsF
Fender,3/7/2019 17:33,@JimiTalentX Congrats! Happy playing!
Fender,3/7/2019 17:32,@joaopsr666 😍
Fender,3/7/2019 17:20,@SelcukSamiCingi Nailed it! 😎
Fender,3/7/2019 17:00,"The first in the Alternate Reality Series, this freshly-designed Powercaster was built from the ground up for high-… https://t.co/v7PNZvaA9T"
Fender,3/7/2019 0:45,It’s almost time to go live! Tune in to #FenderPlay LIVE @ 5 PM PT for a look at the all-new Fender Powercaster! Wa… https://t.co/wIYCOhhUcH
Fender,3/6/2019 23:00,Anyone else get a new Player Series instrument recently? https://t.co/8mBwLs8oc7
Fender,3/6/2019 22:18,RT @ChrisStapleton: Chris &amp; @Filson talk their collaboration with @Fender. Read more on #FilsonLife here - https://t.co/WffXzgCltf https://…
Fender,3/6/2019 21:48,@ashleynmcgowan 😱 Be sure to post the finished product!
Fender,3/6/2019 19:25,RT @Pabloamgarcia: Let's melt it #fenderstrat #japan @Fender https://t.co/hA9DkK5RU7
Fender,3/6/2019 17:00,Looking for a sneak peek into the world of #FenderPlay? Join us today @ 5 PM PT for Fender Play LIVE! We’ll be taki… https://t.co/oBajcCBJYR
Fender,3/6/2019 7:30,.@_DavidGilmour is 73 today. Join us in celebrating this living legend! @pinkfloyd https://t.co/ebUiEfycvR
Fender,3/5/2019 22:46,Who else has a #TransformationTuesday to share? https://t.co/B4vtKNgiBb
Fender,3/5/2019 22:34,"RT @Sunflower_Bean: To celebrate King Of The Dudes (which has been out in the 🌎 for just over a month!!!), we partnered with @fender to giv…"
Fender,3/5/2019 20:00,"Tuners, straps, and stings: 3 of 11 essential things for a guitarist! Click the link to check the rest! #TipTuesday… https://t.co/vxyKqZvl02"
Fender,3/5/2019 18:30,"We're getting our #MardiGras vibes going!  🎉 ⚜️
🎸- @jaypaintsprayer https://t.co/jxb1g8EDa9"
Fender,3/5/2019 17:37,@agnstmywill That's an Eminence-designed speaker we used in the Pro Jr. III
Fender,3/5/2019 10:45,Happy birthday @johnfrusciante ! Favourite solo from this legend? go! https://t.co/rzx30ghjDS
Fender,3/4/2019 23:00,"Cobain's Brainstorm: The Jigsaw Story of the Jag-Stang — Read how the #Nirvana frontman dreamt up a unique Jaguar,… https://t.co/kzRJWV1d4Y"
Fender,3/4/2019 22:41,@ChrisDoherty13 Lovely offset family!
Fender,3/4/2019 22:41,@LarryMaran2 We appreciate the effort! 💯
Fender,3/4/2019 22:32,@DebLaughton #MarchBradness 😂
Fender,3/4/2019 22:32,"RT @Vonlionton: Detroit proved to be rock city last night. Also loving this new tele!
📷 @madebymiz 
🎸 @Fender https://t.co/AvrUPan9eY"
Fender,3/4/2019 22:21,@Sunflower_Bean @Spotify 🙌
Fender,3/4/2019 21:16,RT @BritishGQ: From @moleskine to @Fender. https://t.co/dK94clwVo0
Fender,3/4/2019 20:00,"Does your Fender fit perfectly in your home aesthetic? Drop a photo below &amp; show it off 🎸
Check out the Squier Cont… https://t.co/p2BmHjLQIP"
Fender,3/4/2019 19:32,"@gustav Hi Gustav, we appreciate your feedback and will use it to evaluate changes and make improvements in the future! 🤘"
Fender,3/4/2019 18:25,@Vonlionton @madebymiz Awesome shots!
Fender,3/4/2019 18:22,@SaurinLucien Love it!
Fender,3/4/2019 18:21,@RockFam5 Looks cool to us! 😎 Congrats!
Fender,3/4/2019 18:16,@AWRMAH 👍👍👍
Fender,3/4/2019 18:15,@TheMohawkStudio What a set up!
Fender,3/4/2019 18:07,RT @officialKeef: The super deluxe reissue of Talk is Cheap is in a case hand built and aged by the @Fender Custom Shop using the same wood…
Fender,3/4/2019 12:31,CAN NOT wait for this! 🐍🤘 https://t.co/rdRKWeuxb5
Fender,3/3/2019 20:00,"Acoustic players: When do you choose to plug in to an amp?

Check out the Acoustic Pro Amp here:… https://t.co/ObL1TYb6Kj"
Fender,3/3/2019 16:00,"Take a look at the inside of the Chris Stapleton Signature '62 Princeton Amp!

https://t.co/jabChy3bUl https://t.co/zkmhRqutRw"
Fender,3/2/2019 20:00,Need a reason to start playing ukulele? We've got seven: https://t.co/onrZzKfCdB #FenderPlay https://t.co/uSfW8PjEB2
Fender,3/2/2019 20:00,"Which one of these #FenderPlayerSeries bodies/colors sticks out to you? 

Learn more about the series here:… https://t.co/pJJp5ytzJU"
Fender,3/1/2019 20:00,"#TGIF 🙌 Which pals are you jamming with tonight?
Find out more about the Squier Contemporary Series here:… https://t.co/pi0KdoMXci"
Fender,3/1/2019 18:18,"RT @steverosephotos: Here’s @flea333 with his new @Fender active jazz bass in Inca silver.
📷 @steverosephotos https://t.co/KtqsHRwnIr"
Fender,3/1/2019 17:50,This kid is amazing! Watch til the end to see Feng E get a special Fender surprise 🙌 https://t.co/HI5Wgry6Hj
Fender,3/1/2019 17:00,"Brian Wilson reflects on his prolific career, discussing the influences and life experiences that have informed his… https://t.co/rgJg3uYvfF"
Fender,3/1/2019 10:28,RT @DuffMcKagan: In the basement putting together a drop D jam for the @Fender video we are shooting tomorrow for the new signature model w…
Fender,2/28/2019 23:06,Drop a pic of your bass below! 🤘 https://t.co/SGgWy4DPU2
Fender,2/28/2019 23:05,@LarryMaran2 😂
Fender,2/28/2019 22:13,@catsonamps Looking good Duncan!
Fender,2/28/2019 21:45,@JennaleAdams Nice setup! 🙌
Fender,2/28/2019 20:00,#tbt to some early packing of Fender strings from the 1950s and 1970s. What were the first types of strings you use… https://t.co/tmywRTEKxN
Fender,2/28/2019 19:53,Check out this beautiful Mod Shop Stratocaster https://t.co/TMS0MJwU3e
Fender,2/28/2019 19:41,"Announcing Fender Next, a global program geared toward elevating artists that represent the new face of guitar. Our… https://t.co/LCIDTuJW0l"
Fender,2/28/2019 17:57,@alanphillips37 Ask your local Fender dealer if they are participating in this promotion. We don’t have a list of s… https://t.co/S9W5xceWtY
Fender,2/28/2019 17:43,@da_bradder Sure! That's gorgeous!
Fender,2/28/2019 17:40,@JW32412940 Nice!
Fender,2/28/2019 3:30,🙌 https://t.co/vmylPUtC2E
Fender,2/28/2019 0:22,@russfairley 😍
Fender,2/27/2019 23:48,Who else is taking some time to play outdoors? https://t.co/uqnltAXVdf
Fender,2/27/2019 23:47,Follow along on our IG Stories tonight! https://t.co/1ixbmOU4FH
Fender,2/27/2019 23:46,@Fil_CP So smooth! 😎
Fender,2/27/2019 23:39,Anyone else get a Fender delivery today? https://t.co/PxyOZjrvwC
Fender,2/27/2019 22:43,@nicondevi Fender Play is only available in these countries: https://t.co/IqL6UlBE7p.  We hope to expand to more countries down the road!
Fender,2/27/2019 22:35,"@I_am_Tumbleweed If you click on ""Start Your Free Trial,"" you will be able to see price and plan options. We hope y… https://t.co/Do89ZmBiUI"
Fender,2/27/2019 22:28,@lizaannemusic 😍
Fender,2/27/2019 20:08,@YTjahm Amazing! What did you get?
Fender,2/27/2019 20:00,"Do you know the difference and functions between ""1/4, XLR, and Speakon cables #WednesdayWisdom

Find these and mor… https://t.co/FAQV6l4jqs"
Fender,2/27/2019 13:04,We'll be BACK @thegreatescape this May! 2019 will be bigger and better than ever with 3 KILLER nights @ the Old Mar… https://t.co/LsAElIqH2G
Fender,2/26/2019 21:48,"@PickledPat Fender Play is currently only available in English. Thank you for the feedback, we will pass it on to our product team!"
Fender,2/26/2019 21:45,@bassplyr5150 🙌
Fender,2/26/2019 21:31,@secretspotband 🙌🎸
Fender,2/26/2019 21:20,Anyone else make some mods to their Fender recently? https://t.co/aD8ZpHZXFB
Fender,2/26/2019 20:00,"#DYK as a member of #FenderPlay, you are automatically entered to win new Fender gear every week just by watching l… https://t.co/q4aHeTzuo9"
Fender,2/26/2019 17:47,"From acoustic shape-shifting to electric rhythm tones, the American Acoustasonic #Telecaster delivers new sonic exp… https://t.co/u0F8pZdkUK"
Fender,2/26/2019 16:00,"There's still time to win your own @flea333 Signature Active Jazz Bass. Post a video of your own ""Flea-inspired"" ba… https://t.co/BRFpRwpNrN"
Fender,2/26/2019 3:52,"Happy birthday to @GeorgeHarrison, one of the most inspiring guitarists and songwriters in history! https://t.co/LIEwDNmV4l"
Fender,2/26/2019 0:56,@chrisbarbaree Nice shot!
Fender,2/26/2019 0:55,@nakedsadies 🤘
Fender,2/25/2019 23:00,@BallroomThieves Hm....🤔
Fender,2/25/2019 21:53,RT @ChrisStapleton: Thanks to everyone who came out to support the launch of the @Fender '62 Princeton signature amp. 📷 by @andybarron http…
Fender,2/25/2019 21:52,"RT @ChiliPeppers: There's still time to win your own @flea333 Signature Active Jazz Bass. Post a video of your own ""Flea-inspired"" bass rif…"
Fender,2/25/2019 20:00,"What would you play if you could get your hands on this Cosmic Turquoise Newporter Classic?
Check out more from the… https://t.co/RZnTBIG04m"
Fender,2/25/2019 16:00,"Hey #FenderPlay users, what's the last song you learned? 🎸 
Don't have Fender Play yet? Try it out:… https://t.co/vqF43OaRhw"
Fender,2/24/2019 20:00,Want to relive some of the great moments from the #Grammys? Take a look at some performances where Fender instrumen… https://t.co/Fg9QCd8VnS
Fender,2/24/2019 16:00,"Who's your go-to person for a jam session?

Check out our Paramount Series here: https://t.co/7IMaQ5uPcC https://t.co/RiaJPTtr7l"
Fender,2/23/2019 23:00,RT @veloshelly: @Fender My rose gold HSS. Pure beauty! https://t.co/KD2yIlbm2o
Fender,2/23/2019 20:00,"Look at this gorgeous #AmericanPerformer Strat getting a fresh coat of paint!

Learn more about the series here:… https://t.co/CCQocllHkf"
Fender,2/23/2019 17:00,Watch the entire conversation and performance with @BrianWilsonLive on Feb 28th on our Fender YouTube channel. Be s… https://t.co/WmKTEqptOZ
Fender,2/22/2019 22:00,Head to our Instagram TV channel to learn how the acrylic Stratocaster @HERMusicx played at the Grammy Awards was c… https://t.co/TgZzpQsUGL
