handle,time,tweet
gibsonguitar,11/6/2018 22:24,Tuesday Bluesday 🎵 #gibson #onlyagibsonisgoodenough https://t.co/chGSw8fSs4
gibsonguitar,11/6/2018 20:02,"@Equipboard That's a prototype archtop from Gibson Custom. ""SF"" stands for ""Solid Formed"", the ""5"" is a nod to the… https://t.co/oXz24F9kbL"
gibsonguitar,11/5/2018 22:40,Anyone else “Always Tired” on Mondays? #gibson #onlyagibsonisgoodenough https://t.co/JoIuYymfGb
gibsonguitar,11/2/2018 23:43,"“Introducing the limited-edition 1968 Les Paul Goldtop VOS. This non-aged version features the famous ""crown” heads… https://t.co/DuIyt9fUfI"
gibsonguitar,11/2/2018 17:59,"Check out this incredible version of ""Silence"" by Khalid and Marshmello performed by @TRALAmusic , live at the Gibs… https://t.co/vM6lT0y7rf"
gibsonguitar,11/1/2018 21:46,Introducing the November Limited Runs! The SG 2019 Special’s are equipped with the same specifications and material… https://t.co/EDPpacFw2k
gibsonguitar,11/1/2018 17:21,@ScamHunter23 👍
gibsonguitar,11/1/2018 17:14,"@FallonReinhardt Hi, the EDS-1275? It's not a regular production model but I'll send you a DM with a link to one of… https://t.co/iO74ol3FIt"
gibsonguitar,10/31/2018 21:33,Happy Halloween! Click through to see some of our favorite Gibson inspired carved pumpkins 🎃 #gibson #HappyHalloween https://t.co/xs4jPWWyZQ
gibsonguitar,10/30/2018 21:32,A little raven told us that winter is coming #gibson https://t.co/7gIpnkB2jY
gibsonguitar,10/30/2018 19:48,"RT @Cut4: You guys want a Gibson Epiphone SG Special signed by Gary Clark Jr.?

Tell us your favorite moment from the 2018 @MLB season and…"
gibsonguitar,10/30/2018 19:16,@declanhegarty10 It may be safe but we much prefer Gibson polish 😀 https://t.co/YZiyWdxz1C
gibsonguitar,10/30/2018 15:48,@Sillennium SPOOKY! 🎃 👍
gibsonguitar,10/29/2018 21:58,“Michael?” Who recognizes this iconic movie house? Comment the movie below! #gibson #happyhalloween https://t.co/7wOOlXcRk1
gibsonguitar,10/27/2018 18:05,"@Altitudess Send us a dm or email to service@gibson.com along with the serial number, your name and address and we’… https://t.co/exqQpQjDHF"
gibsonguitar,10/26/2018 21:24,That Friday Feeling #gibson https://t.co/1jUVGetfYo
gibsonguitar,10/26/2018 20:13,@hurricanebillp That would be the 2019 SG Standard in heritage cherry finish.
gibsonguitar,10/25/2018 21:38,"SG, Les Paul or Flying V? Comment below! #gibson https://t.co/rbRR1W2h0b"
gibsonguitar,10/24/2018 21:02,"We are excited to announce Gibson’s new chief financial officer (CFO) , Kim Mattoon. She joins Gibson with nearly 2… https://t.co/BiZ4Vn511q"
gibsonguitar,10/24/2018 17:00,"We are excited to announce Gibson's new chief merchant officer (CMO), Cesar Gueikian who will be responsible for ou… https://t.co/dkXJygR9dC"
gibsonguitar,10/23/2018 16:20,"Today we are excited to announce Gibson's new leadership team, led by incoming CEO James ‘JC’ Curleigh. Read all ab… https://t.co/mUTOCC0T9I"
gibsonguitar,10/22/2018 21:39,"""One, two, he's coming for you..."" who recognizes this famous house? Name that movie! #Gibson… https://t.co/1SamFnxvYd"
gibsonguitar,10/19/2018 21:59,"#factoryfeaturefriday Meet Director of Sales Support at our Gibson Acoustic Guitar factory, Robi Johns! Robi joined… https://t.co/DzTknCCdwH"
gibsonguitar,10/19/2018 17:07,"Which color is your favorite, ’60’s Cherry 🍒 , Blue Sparkle ✨ or Cherry Cola 🍒🥤? Comment below! #gibson… https://t.co/InXOlRuewJ"
gibsonguitar,10/18/2018 21:37,"#tbt A year after Gibson asked Trini Lopez to assist in making two signature guitars, this ad debuted, proclaiming… https://t.co/U3h0Ab75u6"
gibsonguitar,10/17/2018 21:30,Nothing more BOO-tiful than a Gibson hummingbird 👻🎃 #halloween #gibson #onlyagibsonisgoodenough https://t.co/fUTfWmvW73
gibsonguitar,10/16/2018 21:24,Let's get into the spooky spirit with this Pumpkin Carving Challenge! Follow the link in our bio to find 3 Gibson i… https://t.co/Yig1NGUCa2
gibsonguitar,10/15/2018 21:28,"Meet the Class of 2019's ""Most likely to wake up on Beale Street"".  #Gibson #onlyagibsonisgoodenough https://t.co/6u0t1q0xv4"
gibsonguitar,10/12/2018 21:50,Come explore the 2019 Gibson Explorer. #gibson #onlyagibsonisgoodenough https://t.co/LFletsHP8C
gibsonguitar,10/12/2018 19:40,"@johnmichaelrose The Custom Buckers are not available separately, but if you place a M2M order you can request to h… https://t.co/Xb21BCQk77"
gibsonguitar,10/11/2018 21:33,"#tbt to another great vintage Gibson ad, this one is talking about one of our iconic acoustic guitars. #gibson… https://t.co/vXPkHY0fzp"
gibsonguitar,10/10/2018 21:34,Meet the Class of 2019’s “Most likely to fly around the world”. #gibson #onlyagibsonisgoodenough https://t.co/RmBWmDbkzf
gibsonguitar,10/9/2018 21:37,All the...Fall things #gibson #onlyagibsonisgoodenough https://t.co/dCSrqEIOSk
gibsonguitar,10/8/2018 21:39,"Superstar rock singer-songwriter Wang Feng's Gibson signature model has his initials ""WF"" on it. ""WF"" also stands f… https://t.co/SIg7eWEHto"
gibsonguitar,10/8/2018 21:32,"Every Gibson guitar goes through the Pleking process. A Plek is a computer controlled fret leveling tool, it levels… https://t.co/67hC21SkVc"
gibsonguitar,10/8/2018 2:22,Today we remember the legendary Chris Cornell in Seattle with the unveiling of a statue in his honor ❤️ “And if we’… https://t.co/Jm33Qx977n
gibsonguitar,10/5/2018 21:32,"Meet the Class of 2019's ""Most likely to record at Sun Studios"".  The Gibson ES-335 DOT is the cornerstone of the G… https://t.co/qThPYzEFOt"
gibsonguitar,10/5/2018 15:07,@Raghu_Dixit played the Songwriter Deluxe when performing fro Queen Elizabeth II. Raghu was the only Indian musicia… https://t.co/XwBQl7xfhS
gibsonguitar,10/4/2018 14:02,@BobbyLeeInTN Yes it is
gibsonguitar,10/4/2018 13:43,@kotowZer0 The nose knows!
gibsonguitar,10/3/2018 21:36,"The 2019 Les Paul Traditional is based on the Les Paul guitar that established the legend, with the power, look, an… https://t.co/jdfFkY4G79"
gibsonguitar,10/3/2018 1:00,The first song @LZZYHALE learned to play was I Love Rock n' Roll by @joanjett #gibson
gibsonguitar,10/2/2018 21:41,Here at Gibson we use the highest quality woods from all over the world which are treated here in the USA. Our wood… https://t.co/NPh1DtlucG
gibsonguitar,10/1/2018 21:44,🎵 The hills are alive with the sound of music🎶.  The all-new Sustainable Series Acoustics are built using sustainab… https://t.co/e83TGxfJ9i
gibsonguitar,9/28/2018 21:31,"#FactoryFeatureFriday Meet Jim DeCola! Jim is the Master Luthier at our Gibson factory in Nashville, TN. He has alm… https://t.co/UT9kb2TG4U"
gibsonguitar,9/27/2018 23:52,Introducing the new “Brazilian Dream” Slash Signature Model. Only 150 were made and are available at select Custom… https://t.co/KxEOiEO0OA
gibsonguitar,9/26/2018 21:34,Meet the Class of 2019’s “Best Mustache”! #gibson #onlyagibsonisgoodenough https://t.co/qwXAO60EdE
gibsonguitar,9/26/2018 17:32,Gibson has been using Nitrocellulose Lacquer on instruments since 1925. #gibson
gibsonguitar,9/25/2018 22:37,"@JimmyPage bought his famous Gibson '59 Les Paul, named Number One, from @JoeWalsh #gibson"
gibsonguitar,9/25/2018 21:32,What song title can you think of with the word “blue” in it? #gibson #onlyagibsonisgoodenough https://t.co/Vt3WRcO4Yq
gibsonguitar,9/24/2018 21:37,Play as fast as a Hummingbird’s wings #gibson #onlyagibsonisgoodenough https://t.co/ycn6P9eImX
gibsonguitar,9/24/2018 19:54,In 1938 a coin toss convinced Les Paul to move to New York #gibson
gibsonguitar,9/22/2018 18:34,@RandomlyInOrder I’d start with The Paul and work my way through the entire six-pack. Pace yourself and enjoy your weekend!
gibsonguitar,9/22/2018 15:07,@NShadic SGweet!! Have a great weekend!
gibsonguitar,9/21/2018 21:44,Should we do more Facebook and Instagram Lives? What do you all think?  #gibson #onlyagibsonisgoodenough
gibsonguitar,9/21/2018 21:43,Who’s planning on playing guitar all weekend? #gibson #onlyagibsonisgoodenough https://t.co/jwPQ0Lax3s
gibsonguitar,9/21/2018 15:09,Gibson invented the adjustable truss rod in 1921 #gibson
gibsonguitar,9/20/2018 23:16,@LZZYHALE started playing guitar at 16 #gibson
gibsonguitar,9/20/2018 21:39,Meet the Class of 2019’s “Most Likely to Win a Riff-Off” #gibson #onlyagibsonisgoodenough https://t.co/Gv8C7Cjbbn
gibsonguitar,9/20/2018 19:11,"Get your questions about the 2019 Acoustic line ready! Our Bozeman, Montana team will be answering your questions v… https://t.co/ADpT3bBTI6"
gibsonguitar,9/19/2018 21:44,"These 2019’s are celebrating their “last hoorah”, in true Nashville Bachelorette fashion, before getting wifed up 💍… https://t.co/XbOVlQOBXo"
gibsonguitar,9/19/2018 17:06,"SG stands for ""Solid Guitars"" #gibson"
gibsonguitar,9/18/2018 22:36,Who is your favorite iconic Gibson artist? #gibson
gibsonguitar,9/18/2018 21:56,"The 2019 J-45 AG has the added appointments of a slimmer body depth (as seen above), advanced response neck profile… https://t.co/0em059dmos"
gibsonguitar,9/17/2018 20:12,Les Paul's original name was Lester William Polfuss #gibson
gibsonguitar,9/17/2018 14:53,@owen_jones @westinbeale Enjoy your stay!
gibsonguitar,9/14/2018 21:37,These 2019’s are taking off to their new homes all over the world! ✈️🌎#gibson #americanmadeworldplayed… https://t.co/3oo6tKXU9V
gibsonguitar,9/13/2018 21:31,"Just as sensational then as it is now. Check out our 2019 line to see for yourself!        
(Photo: Gibson Advertis… https://t.co/aOs6VOmxbG"
gibsonguitar,9/12/2018 20:40,Who doesn’t like a little bourbon with their chocolate milkshake?! 😜 Head to the link in our bio to get a beautiful… https://t.co/MiU4NkxGwN
gibsonguitar,9/10/2018 21:49,"We were fortunate enough to have Ethan Hawke and Ben Dickey swing by our Austin, TX Showroom to check out some of o… https://t.co/nrNwSSqJ8R"
gibsonguitar,9/10/2018 20:51,"We Don’t Want to Miss a Thing ESPECIALLY not Joe Perry’s Birthday! Happy Birthday @JoePerry , Dream On 🎂… https://t.co/8kKdzw3amr"
gibsonguitar,9/10/2018 13:13,@AJPreziosi Welcome to Nashville!
gibsonguitar,9/10/2018 13:10,@FerreiraLG See our Career page at https://t.co/N1QKXVyEpq
gibsonguitar,9/7/2018 21:46,"Holy s***, @rustonkelly we’re just as excited as you are! Real men rock pink 🤘🏻#gibson #onlyagibsonisgoodenough https://t.co/PHJPwazTcJ"
gibsonguitar,9/6/2018 19:20,"Remember to tune in tomorrow, Friday 9/07/18 at 1:00pm CST to ask your questions about the 2019 line! We will be on… https://t.co/5gVj0NSivl"
gibsonguitar,9/6/2018 3:14,Head to our website to see more of our beautiful 2019 Acoustic line #gibson #onlyagibsonisgoodenough https://t.co/LiORF5KlEI
gibsonguitar,9/5/2018 13:50,"@tukiguitarman Easy, toggle switch in the mid position, all controls set to 10...perfectly balanced😁"
gibsonguitar,9/5/2018 3:40,"Get your questions about the 2019 line ready! Jim DeCola, USA Factory Master Luthier, and Mat Koehler, Gibson Histo… https://t.co/Zi5LYtulZw"
gibsonguitar,9/5/2018 2:32,"Click through for some drool worthy photos of our 2019 Solidbodies, available now on our website! #gibson… https://t.co/llw40Fzme8"
gibsonguitar,9/4/2018 22:54,@AngryHatter Not a stupid query at all! I believe that you’re referring to the fingerboard/fret protector - it slid… https://t.co/ucTlTw107p
gibsonguitar,9/1/2018 1:26,"@caio_ledo The 2018 model is also equipped with 500k audio taper pots, but those on the 2019 have a slightly different vintage style taper."
gibsonguitar,9/1/2018 0:43,@caio_ledo The 2019 Les Paul Traditional is equipped with 500k audio taper pots for both tone &amp; volume controls.
gibsonguitar,9/1/2018 0:11,"@JasonWallace84 @guitarcenter Please DM us with your mailing address and the serial number of your new Les Paul, we… https://t.co/ODU6leLnYc"
gibsonguitar,9/1/2018 0:06,@jcrichardson617 When the time is right.
gibsonguitar,8/31/2018 18:36,"Meet the new kids on the stage! Head to our website to view our 2019 line, available now! #gibson… https://t.co/w6gb5QSdjg"
gibsonguitar,8/31/2018 1:43,Happy Labor Day Weekend! Head to our online store for a sweet deal! #gibson #onlyagibsonisgoodenough https://t.co/6WM2xbH2vk
gibsonguitar,8/29/2018 22:11,"Some guy stopped by the London Showroom, he had a cool hat, so we let him in 😉 @slash #gibson #gibsonambassador… https://t.co/jlsl4cjbbj"
gibsonguitar,8/29/2018 2:50,"A little bit country, a little bit rock n’ roll. #gibson #onlyagibsonisgoodenough https://t.co/HNMugQqTNQ"
gibsonguitar,8/28/2018 1:02,Writing love songs in Amsterdam #americanmadeworldplayed #gibson #onlyagibsonisgoodenough https://t.co/OeDy3Ovcpq
gibsonguitar,8/24/2018 21:10,“I’m Blues(berry) Bursting out of my F-holes.” - ES-335 Dot #nationalwaffleday #gibson #onlyagibsonisgoodenough https://t.co/hCzOvADa3E
gibsonguitar,8/24/2018 3:37,"This green giant is a one-hundred-year-old carving machine from our Kalamazoo, Michigan factory. It was originally… https://t.co/mBmBUrIIJj"
gibsonguitar,8/22/2018 21:40,This SG Special just finished Q.C. and is on its way to its new home! Want one of your very own? Head to the link i… https://t.co/ggokOPNOMP
gibsonguitar,8/21/2018 22:06,G.T. Phone Home #americanmadeworldplayed #gibson #onlyagibsonisgoodenough https://t.co/tsfOaOMUhB
gibsonguitar,8/21/2018 1:00,Happy Birthday Robert Plant! We’ll sing you “Happy Birthday” as long as you take the high notes! ©️ Jay Dickman-Mor… https://t.co/iUH9O0gB0C
gibsonguitar,8/17/2018 22:26,A glimpse into the Gibson USA Factory Family. Link to full video in bio. #gibson #americanmadeworldplayed… https://t.co/2XJUIVm83f
gibsonguitar,8/17/2018 2:34,Fret-acular! #gibson #onlyagibsonisgoodenough https://t.co/jBu2OL0eph
gibsonguitar,8/16/2018 4:53,What’s your favorite ES model? #gibson #onlyagibsonisgoodenough https://t.co/PAHIy0pB2S
gibsonguitar,8/15/2018 4:44,“The Scarlet Lester” #gibsoncustom #made2measure #onlyagibsonisgoodenough https://t.co/yt90nd5NGU
gibsonguitar,8/14/2018 16:30,"@moneymaker2535 Hi, checkout the article at https://t.co/KS3oW7CjA5"
gibsonguitar,8/10/2018 22:24,This J-45 is ready to write some hit songs #gibson #onlyagibsonisgoodenough https://t.co/YkaipIQ9o6
gibsonguitar,8/9/2018 21:57,In Louvre with this Pelham Blue Les Paul Classic #gibson #onlyagibsonisgoodenough https://t.co/6cv2PyOgsK
gibsonguitar,8/8/2018 16:14,Go For Gold #gibson #onlyagibsonisgoodenough https://t.co/FPEG8TzSHY
gibsonguitar,8/7/2018 19:43,Beachy Keen #gibson #onlyagibsonisgoodenough https://t.co/Sr2plIh5Da
gibsonguitar,8/6/2018 19:43,Montana Monday #gibson #onlyagibsonisgoodenough https://t.co/KsIofX2Mgn
gibsonguitar,8/4/2018 0:18,A Hummingbird Dream #gibson #onlyagibsonisgoodenough https://t.co/S2XDFatqxX
gibsonguitar,8/2/2018 21:50,"RT @foofighters: ""'just like any kid, the reward is just to PLAY."" - Dave Grohl

PLAY Coming August 10.
#JUSTPLAY
https://t.co/k1g043vaWj"
gibsonguitar,8/2/2018 21:10,1958 ES-335 in Vintage Natural #gibson #onlyagibsonisgoodenough https://t.co/1hMMXy5wRt
gibsonguitar,8/1/2018 21:25,"It’s the last month of summer, be sure to use sunblock so you don’t end up Bright Cherry Red! #gibson… https://t.co/im7QSeROSi"
gibsonguitar,7/31/2018 20:51,"Which pickup do you rock out on, P-90, Humbucker or Mini Humbucker? #gibson #onlyagibsonisgoodenough https://t.co/8VRoBV4M7K"
gibsonguitar,7/31/2018 0:31,"Au Revoir to the weekend, time to conquer the work week 🤘🏻#gibson #americanmadeworldplayed #onlyagibsonisgoodenough https://t.co/MOeVkIarGA"
gibsonguitar,7/27/2018 21:36,What song would you play on this guitar? 🎶 #gibson #onlyagibsonisgoodenough https://t.co/FnwUrM8ggH
gibsonguitar,7/27/2018 2:58,What’s your favorite burst? 🍯🐝 #gibson #onlyagibsonisgoodenough https://t.co/oupTXOIC8r
gibsonguitar,7/25/2018 21:42,Golden Hour #gibson #onlyagibsonisgoodenough #musiccityisgibson https://t.co/3UhBskclVT
gibsonguitar,7/24/2018 22:15,"Brandenburg Gate, Berlin #americanmadeworldplayed  #gibson #onlyagibsonisgoodenough #traveltuesday https://t.co/2yOI39dHYO"
gibsonguitar,7/23/2018 21:50,"Happy Birthday to The Man, The Myth, The Legend, @slash ! #gibsonambassador #gibson #onlyagibsonisgoodenough 📸: Kat… https://t.co/PSmkYm2uem"
gibsonguitar,7/20/2018 22:55,Today must be a Holiday! Take a Longview of Billie Joe Armstrong’s Les Paul Junior Signature Model. Don’t be an Ame… https://t.co/7lOVUZ0oe1
gibsonguitar,7/19/2018 21:52,Where my bass players at? #gibson #onlyagibsonisgoodenough https://t.co/XKFwFhfNhY
gibsonguitar,7/19/2018 2:43,Orange you glad we’re halfway through the week? #gibson #onlyagibsonisgoodenough https://t.co/o6pUYhiLmk
gibsonguitar,7/18/2018 3:00,ES-pecially nice #gibson #onlyagibsonisgoodenough https://t.co/43mwx1RQR7
gibsonguitar,7/16/2018 21:32,The good kind of Monday Blues #gibson #onlyagibsonisgoodenough https://t.co/N0j3VGwING
gibsonguitar,7/13/2018 22:22,Walking into the weekend like... #gibson #onlyagibsonisgoodenough https://t.co/qpB0XlorAU
gibsonguitar,7/12/2018 21:52,We’re gonna need a bigger pick 🦈 #gibson #onlyagibsonisgoodenough https://t.co/avOc1geYY7
gibsonguitar,7/11/2018 21:46,Armed with Gibson #gibson #onlyagibsonisgoodenough https://t.co/LFue6jeKbN
gibsonguitar,7/11/2018 0:00,Goldtop Invasion #london #gibson #onlyagibsonisgoodenough https://t.co/NCdJgPZ36g
gibsonguitar,7/7/2018 5:01,2019 #gibson #onlyagibsonisgoodenough https://t.co/N7TlkBpAZU
gibsonguitar,7/5/2018 21:32,Made to Shine #gibson #onlyagibsonisgoodenough https://t.co/ih3fEJQnPu
gibsonguitar,7/4/2018 14:31,Happy 4th of July! Head to our website in between BBQing and swimming for a sweet deal on Gear and Accessories!… https://t.co/5GOh7guWtd
gibsonguitar,7/4/2018 14:30,Always love getting to hang with these talented humans @thisisTylerCain @ariannaafsar @meghanlinsey #gibson… https://t.co/NLOjaZZ0Xe
gibsonguitar,6/28/2018 22:02,"American Made, World Played 🌎 #gibson #onlyagibsonisgoodenough https://t.co/VQsvY2xotp"
gibsonguitar,6/28/2018 14:18,Introducing Gibson Guitar’s 2019 Line #gibson #onlyagibsonisgoodenough https://t.co/rGJppvssAq
gibsonguitar,6/28/2018 4:08,Are you ready? #summernamm2018 #gibson #onlyagibsonisgoodenough  #sneakpeek https://t.co/C1d8MfFOL3
gibsonguitar,6/27/2018 3:29,Which one’s your favorite? #gibson #onlyagibsonisgoodenough https://t.co/M3r30km3rF
